# Wavelength Flux_Radius_1 Flux_Radius_2 Flux_Radius_3 Flux_Radius_4
5.490999023437500000e+03 2.239570800781250000e+03 1.691925811767578125e+02 6.916279602050781250e+01 3.791610336303710938e+01
5.492249023437500000e+03 2.228378173828125000e+03 1.971264190673828125e+02 6.398814773559570312e+01 3.776811218261718750e+01
5.493499023437500000e+03 2.213498779296875000e+03 1.800276641845703125e+02 7.739956665039062500e+01 3.382840728759765625e+01
5.494749023437500000e+03 2.193738037109375000e+03 1.724781951904296875e+02 6.933879089355468750e+01 4.056119918823242188e+01
5.495999023437500000e+03 2.219373535156250000e+03 1.871341552734375000e+02 7.194113922119140625e+01 4.043283081054687500e+01
5.497249023437500000e+03 2.145925537109375000e+03 1.688488769531250000e+02 7.621438598632812500e+01 4.287625885009765625e+01
5.498499023437500000e+03 2.183455566406250000e+03 1.835785522460937500e+02 7.245565795898437500e+01 4.345211410522460938e+01
5.499749023437500000e+03 2.157900390625000000e+03 1.900603332519531250e+02 7.930931091308593750e+01 4.146090316772460938e+01
5.500999023437500000e+03 2.179966064453125000e+03 1.811675109863281250e+02 6.657141876220703125e+01 4.238128662109375000e+01
5.502249023437500000e+03 2.226987060546875000e+03 1.929227294921875000e+02 7.405588531494140625e+01 4.284244918823242188e+01
5.503499023437500000e+03 2.211605468750000000e+03 1.986698455810546875e+02 8.007255554199218750e+01 3.106747055053710938e+01
5.504749023437500000e+03 2.214542236328125000e+03 2.014574890136718750e+02 5.655667495727539062e+01 3.763235092163085938e+01
5.505999023437500000e+03 2.176533203125000000e+03 1.832594604492187500e+02 5.554317855834960938e+01 3.741336822509765625e+01
5.507249023437500000e+03 2.099116210937500000e+03 1.660353088378906250e+02 7.389958190917968750e+01 3.531407546997070312e+01
5.508499023437500000e+03 2.149622558593750000e+03 1.826760711669921875e+02 7.158652496337890625e+01 3.018167686462402344e+01
5.509749023437500000e+03 2.160114257812500000e+03 1.873249511718750000e+02 7.683654022216796875e+01 2.695740890502929688e+01
5.510999023437500000e+03 2.152719726562500000e+03 1.737284545898437500e+02 6.295015716552734375e+01 3.363172912597656250e+01
5.512249023437500000e+03 2.145839599609375000e+03 1.910470275878906250e+02 6.191016006469726562e+01 3.367506027221679688e+01
5.513499023437500000e+03 2.116452880859375000e+03 1.775436248779296875e+02 7.300197601318359375e+01 2.892846298217773438e+01
5.514749023437500000e+03 2.204374511718750000e+03 1.804494781494140625e+02 6.608375549316406250e+01 3.434496688842773438e+01
5.515999023437500000e+03 2.136798339843750000e+03 1.880137329101562500e+02 7.222576904296875000e+01 3.514310455322265625e+01
5.517249023437500000e+03 2.200207763671875000e+03 1.917161254882812500e+02 8.098404693603515625e+01 4.320921707153320312e+01
5.518499023437500000e+03 2.180493896484375000e+03 1.963734741210937500e+02 7.247625732421875000e+01 4.278612899780273438e+01
5.519749023437500000e+03 2.212363281250000000e+03 1.992548370361328125e+02 7.122650909423828125e+01 3.357624816894531250e+01
5.520999023437500000e+03 2.200611328125000000e+03 1.970095825195312500e+02 7.730873870849609375e+01 3.432965087890625000e+01
5.522249023437500000e+03 2.141548583984375000e+03 1.856330871582031250e+02 5.973938369750976562e+01 4.044087982177734375e+01
5.523499023437500000e+03 2.232462402343750000e+03 1.874142608642578125e+02 7.348803710937500000e+01 3.864547348022460938e+01
5.524749023437500000e+03 2.184809814453125000e+03 1.838506469726562500e+02 7.450038146972656250e+01 3.533301925659179688e+01
5.525999023437500000e+03 2.249087646484375000e+03 1.794689178466796875e+02 7.970798492431640625e+01 4.065006637573242188e+01
5.527249023437500000e+03 2.186395263671875000e+03 1.767293243408203125e+02 6.772988891601562500e+01 3.572710037231445312e+01
5.528499023437500000e+03 2.182152099609375000e+03 1.710632934570312500e+02 6.274557876586914062e+01 4.186481094360351562e+01
5.529749023437500000e+03 2.186832763671875000e+03 1.840874023437500000e+02 8.086637878417968750e+01 3.960734558105468750e+01
5.530999023437500000e+03 2.194445068359375000e+03 1.702906799316406250e+02 6.885149383544921875e+01 4.337194442749023438e+01
5.532249023437500000e+03 2.268435302734375000e+03 1.674905700683593750e+02 7.585009765625000000e+01 4.908224105834960938e+01
5.533499023437500000e+03 2.205417236328125000e+03 1.919695739746093750e+02 6.589737701416015625e+01 4.540893936157226562e+01
5.534749023437500000e+03 2.165924560546875000e+03 1.958551177978515625e+02 7.898062133789062500e+01 3.507628250122070312e+01
5.535999023437500000e+03 2.232307861328125000e+03 1.952180938720703125e+02 6.221553039550781250e+01 4.132539367675781250e+01
5.537249023437500000e+03 2.203042236328125000e+03 1.873145294189453125e+02 7.343738555908203125e+01 3.995422744750976562e+01
5.538499023437500000e+03 2.145722900390625000e+03 1.879490203857421875e+02 7.334870910644531250e+01 3.470359039306640625e+01
5.539749023437500000e+03 2.190601806640625000e+03 1.801027526855468750e+02 5.490997314453125000e+01 3.330765151977539062e+01
5.540999023437500000e+03 2.199826416015625000e+03 1.832976379394531250e+02 8.627000427246093750e+01 3.358185195922851562e+01
5.542249023437500000e+03 2.165987304687500000e+03 1.941559448242187500e+02 7.893037414550781250e+01 3.309939956665039062e+01
5.543499023437500000e+03 2.146100341796875000e+03 1.952948455810546875e+02 6.908417510986328125e+01 3.233846282958984375e+01
5.544749023437500000e+03 2.151713378906250000e+03 1.789829711914062500e+02 7.036705780029296875e+01 4.589696121215820312e+01
5.545999023437500000e+03 2.153067871093750000e+03 1.652697906494140625e+02 7.051259613037109375e+01 4.261947631835937500e+01
5.547249023437500000e+03 2.210997070312500000e+03 1.812539672851562500e+02 6.440833282470703125e+01 3.921268463134765625e+01
5.548499023437500000e+03 2.173740234375000000e+03 1.875678558349609375e+02 8.599502563476562500e+01 3.711062622070312500e+01
5.549749023437500000e+03 2.176058837890625000e+03 1.692046051025390625e+02 6.701957702636718750e+01 3.838090133666992188e+01
5.550999023437500000e+03 2.261961425781250000e+03 1.960635070800781250e+02 7.507375335693359375e+01 3.549400329589843750e+01
5.552249023437500000e+03 2.255014648437500000e+03 1.828493041992187500e+02 6.765834808349609375e+01 3.638501358032226562e+01
5.553499023437500000e+03 2.284705322265625000e+03 1.870234069824218750e+02 7.437585449218750000e+01 4.491155242919921875e+01
5.554749023437500000e+03 2.314070556640625000e+03 1.788089752197265625e+02 7.141695404052734375e+01 4.655851364135742188e+01
5.555999023437500000e+03 2.303865966796875000e+03 1.821953887939453125e+02 7.049420928955078125e+01 3.725764846801757812e+01
5.557249023437500000e+03 2.239346191406250000e+03 1.866177520751953125e+02 7.570267486572265625e+01 3.484835815429687500e+01
5.558499023437500000e+03 2.197411376953125000e+03 2.058398132324218750e+02 6.848445129394531250e+01 4.115641403198242188e+01
5.559749023437500000e+03 2.178480468750000000e+03 1.949675750732421875e+02 7.795678710937500000e+01 3.818124389648437500e+01
5.560999023437500000e+03 2.190454589843750000e+03 1.766916961669921875e+02 7.215232849121093750e+01 3.334729766845703125e+01
5.562249023437500000e+03 2.139718261718750000e+03 1.679546661376953125e+02 7.191980743408203125e+01 4.190792465209960938e+01
5.563499023437500000e+03 2.241843750000000000e+03 1.919990234375000000e+02 6.864472198486328125e+01 3.853813934326171875e+01
5.564749023437500000e+03 2.241364746093750000e+03 1.828601074218750000e+02 6.890130615234375000e+01 3.327029037475585938e+01
5.565999023437500000e+03 2.245122558593750000e+03 1.862165985107421875e+02 6.984282684326171875e+01 3.412667083740234375e+01
5.567249023437500000e+03 2.223671142578125000e+03 1.887938537597656250e+02 6.322403335571289062e+01 3.335306167602539062e+01
5.568499023437500000e+03 2.256824218750000000e+03 2.019884490966796875e+02 7.036006927490234375e+01 4.429336547851562500e+01
5.569749023437500000e+03 2.288632568359375000e+03 1.583529357910156250e+02 6.686723327636718750e+01 3.652005386352539062e+01
5.570999023437500000e+03 2.282121093750000000e+03 1.977511749267578125e+02 6.921566772460937500e+01 3.511746597290039062e+01
5.572249023437500000e+03 2.256417236328125000e+03 1.988425292968750000e+02 6.472890472412109375e+01 3.657942962646484375e+01
5.573499023437500000e+03 2.302621826171875000e+03 1.863780670166015625e+02 5.712307357788085938e+01 3.311054611206054688e+01
5.574749023437500000e+03 2.239414550781250000e+03 2.050068817138671875e+02 1.901497268676757812e+01 3.195954704284667969e+01
5.575999023437500000e+03 2.220823486328125000e+03 1.303459777832031250e+02 5.212255477905273438e+01 -3.893350982666015625e+01
5.577249023437500000e+03 2.101014160156250000e+03 8.989481353759765625e+01 3.340526199340820312e+01 -1.150245513916015625e+02
5.578499023437500000e+03 2.252055908203125000e+03 1.525012054443359375e+02 -3.019526672363281250e+01 -1.709930229187011719e+01
5.579749023437500000e+03 2.301951416015625000e+03 1.879994812011718750e+02 4.585896682739257812e+01 2.260372543334960938e+01
5.580999023437500000e+03 2.336659179687500000e+03 2.032345123291015625e+02 7.885888671875000000e+01 3.402374649047851562e+01
5.582249023437500000e+03 2.387021728515625000e+03 1.758482818603515625e+02 6.578116607666015625e+01 2.927310180664062500e+01
5.583499023437500000e+03 2.327078857421875000e+03 1.906653594970703125e+02 7.253927612304687500e+01 4.024263000488281250e+01
5.584749023437500000e+03 2.380403808593750000e+03 2.005480499267578125e+02 8.540410614013671875e+01 3.600202560424804688e+01
5.585999023437500000e+03 2.314558837890625000e+03 1.752631225585937500e+02 8.469408416748046875e+01 4.200011062622070312e+01
5.587249023437500000e+03 2.269978027343750000e+03 2.010319671630859375e+02 7.493986511230468750e+01 3.593035507202148438e+01
5.588499023437500000e+03 2.310935791015625000e+03 1.921945190429687500e+02 7.870628356933593750e+01 4.075851058959960938e+01
5.589749023437500000e+03 2.296534667968750000e+03 1.924761047363281250e+02 6.376452255249023438e+01 4.477019500732421875e+01
5.590999023437500000e+03 2.300429443359375000e+03 1.798617248535156250e+02 7.115466308593750000e+01 3.748978805541992188e+01
5.592249023437500000e+03 2.279539306640625000e+03 1.865607452392578125e+02 8.010710906982421875e+01 4.385826492309570312e+01
5.593499023437500000e+03 2.204000000000000000e+03 1.925964813232421875e+02 6.962541961669921875e+01 2.748125076293945312e+01
5.594749023437500000e+03 2.233298828125000000e+03 1.851564025878906250e+02 7.328593444824218750e+01 2.982395553588867188e+01
5.595999023437500000e+03 2.234264404296875000e+03 2.083836364746093750e+02 7.956126403808593750e+01 3.699644851684570312e+01
5.597249023437500000e+03 2.206443603515625000e+03 1.890556640625000000e+02 7.286053466796875000e+01 3.293008804321289062e+01
5.598499023437500000e+03 2.257454589843750000e+03 1.980886383056640625e+02 7.539427185058593750e+01 3.488614654541015625e+01
5.599749023437500000e+03 2.200325439453125000e+03 1.778127746582031250e+02 7.685045623779296875e+01 3.024972915649414062e+01
5.600999023437500000e+03 2.230062744140625000e+03 1.858773345947265625e+02 7.181857299804687500e+01 3.691314697265625000e+01
5.602249023437500000e+03 2.218276855468750000e+03 1.698538665771484375e+02 7.876515197753906250e+01 3.651450729370117188e+01
5.603499023437500000e+03 2.189134765625000000e+03 1.934613037109375000e+02 7.363397216796875000e+01 3.877327346801757812e+01
5.604749023437500000e+03 2.207856689453125000e+03 1.874543609619140625e+02 6.259113693237304688e+01 4.398975753784179688e+01
5.605999023437500000e+03 2.154809326171875000e+03 1.958449096679687500e+02 7.610303497314453125e+01 4.360873413085937500e+01
5.607249023437500000e+03 2.249126220703125000e+03 1.932853546142578125e+02 6.547045135498046875e+01 3.362087631225585938e+01
5.608499023437500000e+03 2.301239257812500000e+03 1.747200164794921875e+02 7.757646179199218750e+01 3.852077484130859375e+01
5.609749023437500000e+03 2.266024902343750000e+03 1.905483856201171875e+02 6.579555511474609375e+01 3.141316223144531250e+01
5.610999023437500000e+03 2.290880859375000000e+03 1.920680389404296875e+02 7.217082214355468750e+01 3.729294204711914062e+01
5.612249023437500000e+03 2.303655517578125000e+03 2.053269805908203125e+02 5.959922790527343750e+01 3.917798614501953125e+01
5.613499023437500000e+03 2.253002197265625000e+03 1.991926116943359375e+02 6.791341400146484375e+01 4.042193603515625000e+01
5.614749023437500000e+03 2.238676269531250000e+03 1.870694732666015625e+02 7.763611602783203125e+01 4.663178634643554688e+01
5.615999023437500000e+03 2.246982910156250000e+03 1.827580718994140625e+02 7.123444366455078125e+01 4.278936767578125000e+01
5.617249023437500000e+03 2.123676757812500000e+03 1.676222534179687500e+02 5.708721542358398438e+01 3.652462387084960938e+01
5.618499023437500000e+03 2.153248535156250000e+03 1.842540588378906250e+02 6.646584320068359375e+01 2.495807838439941406e+01
5.619749023437500000e+03 2.128073242187500000e+03 1.708251800537109375e+02 7.124381256103515625e+01 3.040473175048828125e+01
5.620999023437500000e+03 2.100430419921875000e+03 1.732364501953125000e+02 6.116793441772460938e+01 3.744028854370117188e+01
5.622249023437500000e+03 2.116418701171875000e+03 1.621961364746093750e+02 7.430631256103515625e+01 3.940938568115234375e+01
5.623499023437500000e+03 2.086875000000000000e+03 1.592024230957031250e+02 8.546687316894531250e+01 3.839669418334960938e+01
5.624749023437500000e+03 2.076240722656250000e+03 1.724735107421875000e+02 6.854554748535156250e+01 3.038821601867675781e+01
5.625999023437500000e+03 2.179996582031250000e+03 1.813970031738281250e+02 6.801388549804687500e+01 3.296221160888671875e+01
5.627249023437500000e+03 2.174339355468750000e+03 1.787264251708984375e+02 6.607023620605468750e+01 3.798386383056640625e+01
5.628499023437500000e+03 2.169874755859375000e+03 1.706963348388671875e+02 6.809008789062500000e+01 4.024375915527343750e+01
5.629749023437500000e+03 2.164180664062500000e+03 1.895964660644531250e+02 6.835211181640625000e+01 3.117368888854980469e+01
5.630999023437500000e+03 2.120713378906250000e+03 1.925697937011718750e+02 6.512219238281250000e+01 3.870466995239257812e+01
5.632249023437500000e+03 2.131883544921875000e+03 1.746943969726562500e+02 6.897854614257812500e+01 3.602645492553710938e+01
5.633499023437500000e+03 2.175297607421875000e+03 1.779757537841796875e+02 8.787501525878906250e+01 3.918470764160156250e+01
5.634749023437500000e+03 2.183946289062500000e+03 1.671831359863281250e+02 6.302080535888671875e+01 3.551102066040039062e+01
5.635999023437500000e+03 2.233616455078125000e+03 1.629214935302734375e+02 6.856909179687500000e+01 3.627958679199218750e+01
5.637249023437500000e+03 2.215301513671875000e+03 1.763176269531250000e+02 6.529512023925781250e+01 3.803126907348632812e+01
5.638499023437500000e+03 2.177791259765625000e+03 1.762011718750000000e+02 5.661629867553710938e+01 4.069974517822265625e+01
5.639749023437500000e+03 2.281366699218750000e+03 1.970832214355468750e+02 6.599253082275390625e+01 2.787713623046875000e+01
5.640999023437500000e+03 2.330945312500000000e+03 2.009797058105468750e+02 6.541583251953125000e+01 4.287071228027343750e+01
5.642249023437500000e+03 2.322171630859375000e+03 1.851161346435546875e+02 7.611734771728515625e+01 3.081854057312011719e+01
5.643499023437500000e+03 2.369752929687500000e+03 1.933181610107421875e+02 7.582865142822265625e+01 2.410069084167480469e+01
5.644749023437500000e+03 2.327609130859375000e+03 2.009846649169921875e+02 7.084732055664062500e+01 3.078776550292968750e+01
5.645999023437500000e+03 2.269811523437500000e+03 2.185435028076171875e+02 8.114090728759765625e+01 3.826641845703125000e+01
5.647249023437500000e+03 2.238200927734375000e+03 1.710981445312500000e+02 5.982659149169921875e+01 4.039302825927734375e+01
5.648499023437500000e+03 2.225856445312500000e+03 1.839175720214843750e+02 7.210012054443359375e+01 2.868814086914062500e+01
5.649749023437500000e+03 2.233269042968750000e+03 1.704799804687500000e+02 7.928238677978515625e+01 3.339288330078125000e+01
